Error al procesar el item {}: {}Calle(id=null, codigo=7, via=CL, nombre=AARON, primerNum=1, ultimoNum=3, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49252, via=CL, nombre=MORENO NIETO, primerNum=1, ultimoNum=19, barrio=VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49252, via=CL, nombre=MORENO NIETO, primerNum=21, ultimoNum=37, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49252, via=CL, nombre=MORENO NIETO, primerNum=2, ultimoNum=14, barrio=VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49252, via=CL, nombre=MORENO NIETO, primerNum=16, ultimoNum=26, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49266, via=PL, nombre=MORENO VILLA, primerNum=1, ultimoNum=9, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49266, via=PL, nombre=MORENO VILLA, primerNum=2, ultimoNum=2, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81089, via=DSMO, nombre=MORENOS LOS, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39340, via=CL, nombre=MORERAS LAS, primerNum=1, ultimoNum=25, barrio=LOS CIPRESES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39340, via=CL, nombre=MORERAS LAS, primerNum=27, ultimoNum=29, barrio=LOS CASINIS, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39340, via=CL, nombre=MORERAS LAS, primerNum=31, ultimoNum=51, barrio=CORTIJO BAZAN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39340, via=CL, nombre=MORERAS LAS, primerNum=2, ultimoNum=8, barrio=LOS CIPRESES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49336, via=CL, nombre=MORETI, primerNum=1, ultimoNum=15, barrio=HAZA ONDA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49336, via=CL, nombre=MORETI, primerNum=2, ultimoNum=18, barrio=HAZA ONDA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49364, via=CL, nombre=MORILLAS, primerNum=1, ultimoNum=21, barrio=ARROYO DE LOS ANGELES, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49364, via=CL, nombre=MORILLAS, primerNum=2, ultimoNum=22, barrio=ARROYO DE LOS ANGELES, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39382, via=CRIL, nombre=MORILLAS DE LAS, primerNum=1, ultimoNum=35, barrio=HACIENDA ROLDAN, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39382, via=CRIL, nombre=MORILLAS DE LAS, primerNum=37, ultimoNum=39, barrio=LAS MORILLAS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39382, via=CRIL, nombre=MORILLAS DE LAS, primerNum=2, ultimoNum=60, barrio=HACIENDA ROLDAN, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=39382, via=CRIL, nombre=MORILLAS DE LAS, primerNum=62, ultimoNum=62, barrio=LAS MORILLAS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49406, via=CL, nombre=MORON, primerNum=1, ultimoNum=3, barrio=COLMENAREJO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49406, via=CL, nombre=MORON, primerNum=2, ultimoNum=4, barrio=COLMENAREJO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49420, via=CL, nombre=MORRITOS ALTOS, primerNum=1, ultimoNum=41, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49420, via=CL, nombre=MORRITOS ALTOS, primerNum=2, ultimoNum=44, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49434, via=CL, nombre=MOSAICO, primerNum=1, ultimoNum=27, barrio=LA FABRICA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49434, via=CL, nombre=MOSAICO, primerNum=2, ultimoNum=36, barrio=LA FABRICA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49448, via=CL, nombre=MOSCATEL, primerNum=1, ultimoNum=21, barrio=CORTIJO BAZAN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49448, via=CL, nombre=MOSCATEL, primerNum=2, ultimoNum=30, barrio=CORTIJO BAZAN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49476, via=CL, nombre=MOSCATELES, primerNum=1, ultimoNum=13, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49476, via=CL, nombre=MOSCATELES, primerNum=2, ultimoNum=14, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49479, via=AV, nombre=MOSCU, primerNum=1, ultimoNum=11, barrio=SEGOVIA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49479, via=AV, nombre=MOSCU, primerNum=2, ultimoNum=2, barrio=SEGOVIA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49480, via=CL, nombre=MOSEN DIEGO DE VALERA, primerNum=1, ultimoNum=3, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49480, via=CL, nombre=MOSEN DIEGO DE VALERA, primerNum=2, ultimoNum=2, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49504, via=CL, nombre=MOSQUERA, primerNum=1, ultimoNum=11, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49504, via=CL, nombre=MOSQUERA, primerNum=2, ultimoNum=8, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49532, via=CL, nombre=MOTRIL, primerNum=1, ultimoNum=7, barrio=LOS PAREDONES, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49532, via=CL, nombre=MOTRIL, primerNum=2, ultimoNum=10, barrio=LOS PAREDONES, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49560, via=CL, nombre=MOYA, primerNum=1, ultimoNum=35, barrio=SAN MIGUEL, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49560, via=CL, nombre=MOYA, primerNum=2, ultimoNum=38, barrio=SAN MIGUEL, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81534, via=DSMO, nombre=MOYA LO, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49573, via=CL, nombre=MOZAMBIQUE, primerNum=1, ultimoNum=27, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49573, via=CL, nombre=MOZAMBIQUE, primerNum=2, ultimoNum=44, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49574, via=PL, nombre=MOZART, primerNum=1, ultimoNum=5, barrio=LA PAZ, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49574, via=PL, nombre=MOZART, primerNum=2, ultimoNum=4, barrio=LA PAZ, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49616, via=CL, nombre=MULADIES, primerNum=1, ultimoNum=3, barrio=ARROYO DEL CUARTO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49616, via=CL, nombre=MULADIES, primerNum=2, ultimoNum=6, barrio=ARROYO DEL CUARTO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49700, via=CL, nombre=MUNDO NUEVO, primerNum=1, ultimoNum=3, barrio=LA VICTORIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49700, via=CL, nombre=MUNDO NUEVO, primerNum=2, ultimoNum=2, barrio=LA VICTORIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49728, via=CL, nombre=MU�OZ CERISOLA, primerNum=1, ultimoNum=49, barrio=COLONIA SANTA INES, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49728, via=CL, nombre=MU�OZ CERISOLA, primerNum=2, ultimoNum=22, barrio=COLONIA SANTA INES, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49742, via=CL, nombre=MU�OZ DEGRAIN, primerNum=1, ultimoNum=3, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49742, via=CL, nombre=MU�OZ DEGRAIN, primerNum=2, ultimoNum=4, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49756, via=CL, nombre=MU�OZ SECA, primerNum=1, ultimoNum=3, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49756, via=CL, nombre=MU�OZ SECA, primerNum=2, ultimoNum=8, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49784, via=CL, nombre=MU�OZ TORRERO, primerNum=1, ultimoNum=1, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49784, via=CL, nombre=MU�OZ TORRERO, primerNum=2, ultimoNum=4, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49812, via=CL, nombre=MURCIA DE LA LLANA, primerNum=1, ultimoNum=1, barrio=JARDIN DE MALAGA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49812, via=CL, nombre=MURCIA DE LA LLANA, primerNum=2, ultimoNum=2, barrio=JARDIN DE MALAGA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49840, via=CL, nombre=MURILLO, primerNum=1, ultimoNum=13, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49840, via=CL, nombre=MURILLO, primerNum=2, ultimoNum=14, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49882, via=PL, nombre=MURILLO CARRERA, primerNum=1, ultimoNum=5, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49882, via=PL, nombre=MURILLO CARRERA, primerNum=2, ultimoNum=6, barrio=JARDIN DE LA ABADIA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49896, via=CL, nombre=MURO DE LAS CATALINAS, primerNum=1, ultimoNum=11, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49896, via=CL, nombre=MURO DE LAS CATALINAS, primerNum=2, ultimoNum=18, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49924, via=CL, nombre=MURO DE PUERTA NUEVA, primerNum=1, ultimoNum=9, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49924, via=CL, nombre=MURO DE PUERTA NUEVA, primerNum=2, ultimoNum=14, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49952, via=CL, nombre=MURO DE SAN JULIAN, primerNum=1, ultimoNum=33, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49952, via=CL, nombre=MURO DE SAN JULIAN, primerNum=2, ultimoNum=18, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49990, via=AV, nombre=MUSAS DE LAS, primerNum=1, ultimoNum=15, barrio=LA CORTA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=49990, via=AV, nombre=MUSAS DE LAS, primerNum=2, ultimoNum=18, barrio=LA CORTA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50008, via=CL, nombre=MUSGO, primerNum=1, ultimoNum=9, barrio=PUERTOSOL, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50008, via=CL, nombre=MUSGO, primerNum=2, ultimoNum=12, barrio=PUERTOSOL, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21511, via=JDIN, nombre=MUSICO MANUEL DEL CAMPO, primerNum=1, ultimoNum=1, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21511, via=JDIN, nombre=MUSICO MANUEL DEL CAMPO, primerNum=2, ultimoNum=2, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82701, via=JDIN, nombre=MUSICO SALVADOR DE ALVA, primerNum=1, ultimoNum=1, barrio=FINCA MONSALVEZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82701, via=JDIN, nombre=MUSICO SALVADOR DE ALVA, primerNum=2, ultimoNum=2, barrio=FINCA MONSALVEZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35191, via=CL, nombre=NABUCCO, primerNum=1, ultimoNum=29, barrio=PARQ EMP ALAMEDA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35191, via=CL, nombre=NABUCCO, primerNum=2, ultimoNum=24, barrio=PARQ EMP ALAMEDA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81771, via=DSMO, nombre=NADALES, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50064, via=CL, nombre=NAJERILLA, primerNum=1, ultimoNum=9, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50064, via=CL, nombre=NAJERILLA, primerNum=2, ultimoNum=10, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50092, via=CL, nombre=NALON, primerNum=1, ultimoNum=3, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50092, via=CL, nombre=NALON, primerNum=2, ultimoNum=8, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50092, via=CL, nombre=NALON, primerNum=10, ultimoNum=14, barrio=IND SAN ALBERTO II, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50232, via=CL, nombre=NARCEA, primerNum=1, ultimoNum=5, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50232, via=CL, nombre=NARCEA, primerNum=2, ultimoNum=6, barrio=PARQUE VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50246, via=CL, nombre=NARCISO PEREZ TEXEIRA, primerNum=1, ultimoNum=9, barrio=MARMOLES, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50246, via=CL, nombre=NARCISO PEREZ TEXEIRA, primerNum=2, ultimoNum=18, barrio=MARMOLES, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21632, via=PJE, nombre=NARCISO YEPES, primerNum=1, ultimoNum=3, barrio=HELIOMAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21632, via=PJE, nombre=NARCISO YEPES, primerNum=2, ultimoNum=2, barrio=HELIOMAR, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50260, via=CL, nombre=NATALIA, primerNum=1, ultimoNum=29, barrio=LA TRINIDAD, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50260, via=CL, nombre=NATALIA, primerNum=2, ultimoNum=40, barrio=LA TRINIDAD, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50267, via=CL, nombre=NATANAEL, primerNum=1, ultimoNum=11, barrio=PILAR DEL PRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50267, via=CL, nombre=NATANAEL, primerNum=2, ultimoNum=12, barrio=PILAR DEL PRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50274, via=CL, nombre=NAVALON, primerNum=1, ultimoNum=3, barrio=ENSANCHE CENTRO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50274, via=CL, nombre=NAVALON, primerNum=2, ultimoNum=4, barrio=ENSANCHE CENTRO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50316, via=CJON, nombre=NAVARRO, primerNum=1, ultimoNum=7, barrio=GRANJA SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50316, via=CJON, nombre=NAVARRO, primerNum=2, ultimoNum=4, barrio=GRANJA SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=1, ultimoNum=7, barrio=TEATINOS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=9, ultimoNum=55, barrio=HACIENDA CAPITAN, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=57, ultimoNum=79, barrio=LAS MORILLAS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=81, ultimoNum=151, barrio=HACIENDA ROLDAN, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=153, ultimoNum=203, barrio=CIUDAD SANTA INES, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=205, ultimoNum=221, barrio=FINCA LA PALMA, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=223, ultimoNum=229, barrio=EL ROMERAL, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=231, ultimoNum=243, barrio=EL CONSUL-II, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=245, ultimoNum=257, barrio=EL CONSUL, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=259, ultimoNum=265, barrio=CA�ADA DE LOS CARDOS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=267, ultimoNum=267, barrio=CIUDAD UNIVERSITARIA, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=2, ultimoNum=22, barrio=HACIENDA CAPITAN, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=24, ultimoNum=28, barrio=LAS MORILLAS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=30, ultimoNum=42, barrio=QUINTA ALEGRE, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=44, ultimoNum=104, barrio=COLONIA SANTA INES, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=106, ultimoNum=142, barrio=EL TEJAR, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=144, ultimoNum=166, barrio=TORRE ATALAYA, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=168, ultimoNum=190, barrio=CA�ADA DE LOS CARDOS, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50344, via=CL, nombre=NAVARRO LEDESMA, primerNum=192, ultimoNum=200, barrio=SOLIVA ESTE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50400, via=CL, nombre=NAVAS DE TOLOSA, primerNum=1, ultimoNum=31, barrio=LA CALETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50400, via=CL, nombre=NAVAS DE TOLOSA, primerNum=2, ultimoNum=10, barrio=LA CALETA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50372, via=CL, nombre=NAVAS LAS, primerNum=1, ultimoNum=41, barrio=HUELIN, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
